,q_id,question,answer,cluster,sentiment
265,27510,Яркий лидер прошлого это...,мавроди,мавроди,neutrals
266,27510,Яркий лидер прошлого это...,майк тайсон,майк тайсон,neutrals
267,27510,Яркий лидер прошлого это...,майкл джексон,майкл джексон,neutrals
268,27510,Яркий лидер прошлого это...,македонский,александр македонский,neutrals
269,27510,Яркий лидер прошлого это...,максвелл,максвелл,neutrals
270,27510,Яркий лидер прошлого это...,манделла,манделла,neutrals
271,27510,Яркий лидер прошлого это...,мао цзэдун,мао цзэдун,neutrals
272,27510,Яркий лидер прошлого это...,мария кюри,мария кюри,neutrals
273,27510,Яркий лидер прошлого это...,мартин лютер кинг,мартин лютер кинг,neutrals
274,27510,Яркий лидер прошлого это...,маршал жуков,маршал жуков,neutrals
275,27510,Яркий лидер прошлого это...,мой руководитель,мой руководитель,neutrals
276,27510,Яркий лидер прошлого это...,навальный,навальный,neutrals
277,27510,Яркий лидер прошлого это...,наполеон,наполеон,neutrals
278,27510,Яркий лидер прошлого это...,наполеон,наполеон,neutrals
279,27510,Яркий лидер прошлого это...,наполеон,наполеон,neutrals
280,27510,Яркий лидер прошлого это...,наполеон,наполеон,neutrals
281,27510,Яркий лидер прошлого это...,наталья владимировна,наталья владимировна,neutrals
282,27510,Яркий лидер прошлого это...,наталья владимировна,наталья владимировна,neutrals
283,27510,Яркий лидер прошлого это...,наталья владимировна,наталья владимировна,neutrals
284,27510,Яркий лидер прошлого это...,не знаю,не знаю,neutrals
285,27510,Яркий лидер прошлого это...,не знаю,не знаю,neutrals
286,27510,Яркий лидер прошлого это...,не определилась,не знаю,neutrals
287,27510,Яркий лидер прошлого это...,немцов,немцов,neutrals
288,27510,Яркий лидер прошлого это...,николай 2,николай 2,neutrals
289,27510,Яркий лидер прошлого это...,обама,обама,neutrals
290,27510,Яркий лидер прошлого это...,оленин ю. а.,оленин ю а,neutrals
291,27510,Яркий лидер прошлого это...,оленин ю.а.,оленин ю а,neutrals
292,27510,Яркий лидер прошлого это...,оленин ю.а.,оленин ю а,neutrals
293,27510,Яркий лидер прошлого это...,петр,петр i,neutrals
294,27510,Яркий лидер прошлого это...,петр 1,петр i,neutrals
295,27510,Яркий лидер прошлого это...,петр 1,петр i,neutrals
296,27510,Яркий лидер прошлого это...,петр 1,петр i,neutrals
297,27510,Яркий лидер прошлого это...,петр 1,петр i,neutrals
298,27510,Яркий лидер прошлого это...,петр 1,петр i,neutrals
299,27510,Яркий лидер прошлого это...,петр 1,петр i,neutrals
300,27510,Яркий лидер прошлого это...,петр 1,петр i,neutrals
301,27510,Яркий лидер прошлого это...,петр 1,петр i,neutrals
302,27510,Яркий лидер прошлого это...,петр 1,петр i,neutrals
303,27510,Яркий лидер прошлого это...,пётр 1,петр i,neutrals
304,27510,Яркий лидер прошлого это...,пётр 1,петр i,neutrals
305,27510,Яркий лидер прошлого это...,пётр 1,петр i,neutrals
306,27510,Яркий лидер прошлого это...,пётр 1,петр i,neutrals
307,27510,Яркий лидер прошлого это...,пётр 1,петр i,neutrals
308,27510,Яркий лидер прошлого это...,пётр 1,петр i,neutrals
309,27510,Яркий лидер прошлого это...,пётр 1,петр i,neutrals
310,27510,Яркий лидер прошлого это...,пётр 1,петр i,neutrals
311,27510,Яркий лидер прошлого это...,петр i,петр i,neutrals
312,27510,Яркий лидер прошлого это...,петр i,петр i,neutrals
313,27510,Яркий лидер прошлого это...,петр i,петр i,neutrals
314,27510,Яркий лидер прошлого это...,петр i,петр i,neutrals
315,27510,Яркий лидер прошлого это...,петр первый,петр i,neutrals
316,27510,Яркий лидер прошлого это...,петр первый,петр i,neutrals
317,27510,Яркий лидер прошлого это...,пётр первый,петр i,neutrals
318,27510,Яркий лидер прошлого это...,пётр первый,петр i,neutrals
319,27510,Яркий лидер прошлого это...,петр1,петр i,neutrals
320,27510,Яркий лидер прошлого это...,пифагор,пифагор,neutrals
321,27510,Яркий лидер прошлого это...,пример подражания,пример подражания,neutrals
322,27510,Яркий лидер прошлого это...,путин,путин в в,neutrals
323,27510,Яркий лидер прошлого это...,путин,путин в в,neutrals
324,27510,Яркий лидер прошлого это...,путин,путин в в,neutrals
325,27510,Яркий лидер прошлого это...,путин,путин в в,neutrals
326,27510,Яркий лидер прошлого это...,путин,путин в в,neutrals
327,27510,Яркий лидер прошлого это...,путин в.в.,путин в в,neutrals
328,27510,Яркий лидер прошлого это...,пушкин,пушкин,neutrals
329,27510,Яркий лидер прошлого это...,распад ссср,распад ссср,neutrals
330,27510,Яркий лидер прошлого это...,рузвельт,рузвельт,neutrals
331,27510,Яркий лидер прошлого это...,сахаров,сахаров,neutrals
332,27510,Яркий лидер прошлого это...,сахаров,сахаров,neutrals
333,27510,Яркий лидер прошлого это...,славский,славский,neutrals
334,27510,Яркий лидер прошлого это...,спартак,спартак,neutrals
335,27510,Яркий лидер прошлого это...,стабильность,стабильность,positives
336,27510,Яркий лидер прошлого это...,степан осипович макаров,степан осипович макаров,neutrals
337,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
338,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
339,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
340,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
341,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
342,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
343,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
344,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
345,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
346,27510,Яркий лидер прошлого это...,стив джобс,стив джобс,neutrals
347,27510,Яркий лидер прошлого это...,столыпин,столыпин,neutrals
348,27510,Яркий лидер прошлого это...,суворов,суворов,neutrals
349,27510,Яркий лидер прошлого это...,суворов,суворов,neutrals
350,27510,Яркий лидер прошлого это...,суворов,суворов,neutrals
351,27510,Яркий лидер прошлого это...,суворов,суворов,neutrals
352,27510,Яркий лидер прошлого это...,тарас шевченко,тарас шевченко,neutrals
353,27510,Яркий лидер прошлого это...,тим кук,тим кук,neutrals
354,27510,Яркий лидер прошлого это...,томас эдисон,томас эдисон,neutrals
355,27510,Яркий лидер прошлого это...,тот кого приводят в пример,тот кого приводят в пример,neutrals
356,27510,Яркий лидер прошлого это...,троцкий,троцкий,neutrals
357,27510,Яркий лидер прошлого это...,уже история,уже история,neutrals
358,27510,Яркий лидер прошлого это...,федель кастро,фидель кастро,neutrals
359,27510,Яркий лидер прошлого это...,фидель кастро,фидель кастро,neutrals
360,27510,Яркий лидер прошлого это...,хакамада,хакамада,neutrals
361,27510,Яркий лидер прошлого это...,царь давид,царь давид,neutrals
362,27510,Яркий лидер прошлого это...,цезарь,цезарь,neutrals
363,27510,Яркий лидер прошлого это...,цезарь,цезарь,neutrals
364,27510,Яркий лидер прошлого это...,юлий цезарь,цезарь,neutrals
365,27510,Яркий лидер прошлого это...,юлий цезарь,цезарь,neutrals
366,27510,Яркий лидер прошлого это...,юлий цезарь,цезарь,neutrals
367,27510,Яркий лидер прошлого это...,юлий цезарь,цезарь,neutrals
368,27510,Яркий лидер прошлого это...,че,че гевара,neutrals
369,27510,Яркий лидер прошлого это...,че гевара,че гевара,neutrals
370,27510,Яркий лидер прошлого это...,че гевара,че гевара,neutrals
371,27510,Яркий лидер прошлого это...,че гевара,че гевара,neutrals
372,27510,Яркий лидер прошлого это...,чезаре борджиа,чезаре борджиа,neutrals
373,27510,Яркий лидер прошлого это...,человек идеи и реализации,человек идеи и реализации,positives
374,27510,Яркий лидер прошлого это...,человек которого знают,человек которого знают,neutrals
375,27510,Яркий лидер прошлого это...,черчилль,черчилль,neutrals
376,27510,Яркий лидер прошлого это...,черчилль,черчилль,neutrals
377,27510,Яркий лидер прошлого это...,черчиль,черчилль,neutrals
378,27510,Яркий лидер прошлого это...,черчиль,черчилль,neutrals
379,27510,Яркий лидер прошлого это...,черчиль,черчилль,neutrals
380,27510,Яркий лидер прошлого это...,черчиль,черчилль,neutrals
381,27510,Яркий лидер прошлого это...,чичерин,чичерин,neutrals
382,27510,Яркий лидер прошлого это...,шмидт,шмидт,neutrals
383,27510,Яркий лидер прошлого это...,элвис пресли,элвис пресли,neutrals
0,27503,Какой лидер актуален сегодня для вас?,зажигающий,зажигающий,neutrals
1,27503,Какой лидер актуален сегодня для вас?,заряжающий,заряжающий,neutrals
2,27503,Какой лидер актуален сегодня для вас?,стимулирующий,стимулирующий,neutrals
3,27503,Какой лидер актуален сегодня для вас?,стимулирующий,стимулирующий,neutrals
4,27503,Какой лидер актуален сегодня для вас?,видит за горизонты,видит за горизонт,neutrals
5,27503,Какой лидер актуален сегодня для вас?,вовлекающий,вовлекающий,neutrals
6,27503,Какой лидер актуален сегодня для вас?,вовлекающий,вовлекающий,neutrals
7,27503,Какой лидер актуален сегодня для вас?,вовлекающий,вовлекающий,neutrals
8,27503,Какой лидер актуален сегодня для вас?,вовлеченный,вовлеченный,neutrals
9,27503,Какой лидер актуален сегодня для вас?,вовлеченный,вовлеченный,neutrals
10,27503,Какой лидер актуален сегодня для вас?,вовлеченный,вовлеченный,neutrals
11,27503,Какой лидер актуален сегодня для вас?,вовлеченный,вовлеченный,neutrals
12,27503,Какой лидер актуален сегодня для вас?,заинтересованный,заинтересованный,neutrals
13,27503,Какой лидер актуален сегодня для вас?,заинтересованный,заинтересованный,neutrals
14,27503,Какой лидер актуален сегодня для вас?,заинтересованный,заинтересованный,neutrals
15,27503,Какой лидер актуален сегодня для вас?,интересующийся,интересующийся,neutrals
16,27503,Какой лидер актуален сегодня для вас?,вовлеченный и вовлекающий,вовлеченный и вовлекающий,neutrals
17,27503,Какой лидер актуален сегодня для вас?,вовлеченный и вовлекающий,вовлеченный и вовлекающий,neutrals
18,27503,Какой лидер актуален сегодня для вас?,вовлеченный и вовлекающий,вовлеченный и вовлекающий,neutrals
19,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
20,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
21,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
22,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
23,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
24,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
25,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
26,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
27,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
28,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
29,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
30,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
31,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
32,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
33,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
34,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
35,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
36,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
37,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
38,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
39,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
40,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
41,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
42,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
43,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
44,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
45,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
46,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
47,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
48,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
49,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
50,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
51,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
52,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
53,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
54,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
55,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
56,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
57,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
58,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
59,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
60,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
61,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
62,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
63,27503,Какой лидер актуален сегодня для вас?,гибкий,гибкий,neutrals
64,27503,Какой лидер актуален сегодня для вас?,гибким,гибким,neutrals
65,27503,Какой лидер актуален сегодня для вас?,горящий,горящий,neutrals
66,27503,Какой лидер актуален сегодня для вас?,горящий,горящий,neutrals
67,27503,Какой лидер актуален сегодня для вас?,организованный,организованный,neutrals
68,27503,Какой лидер актуален сегодня для вас?,организованный,организованный,neutrals
69,27503,Какой лидер актуален сегодня для вас?,организованный,организованный,neutrals
70,27503,Какой лидер актуален сегодня для вас?,знающий,знающий,neutrals
71,27503,Какой лидер актуален сегодня для вас?,знающий,знающий,neutrals
72,27503,Какой лидер актуален сегодня для вас?,зрелый,зрелый,neutrals
73,27503,Какой лидер актуален сегодня для вас?,исполнительный,исполнительный,neutrals
74,27503,Какой лидер актуален сегодня для вас?,исполнительный,исполнительный,neutrals
75,27503,Какой лидер актуален сегодня для вас?,исполнительный,исполнительный,neutrals
76,27503,Какой лидер актуален сегодня для вас?,исполнительный,исполнительный,neutrals
77,27503,Какой лидер актуален сегодня для вас?,культурный,культурный,neutrals
78,27503,Какой лидер актуален сегодня для вас?,культурный,культурный,neutrals
79,27503,Какой лидер актуален сегодня для вас?,культурный,культурный,neutrals
80,27503,Какой лидер актуален сегодня для вас?,культурный,культурный,neutrals
81,27503,Какой лидер актуален сегодня для вас?,логичный,логичный,neutrals
82,27503,Какой лидер актуален сегодня для вас?,настойчивый,настойчивый,neutrals
83,27503,Какой лидер актуален сегодня для вас?,настойчивый,настойчивый,neutrals
84,27503,Какой лидер актуален сегодня для вас?,настойчивый,настойчивый,neutrals
85,27503,Какой лидер актуален сегодня для вас?,настойчивый,настойчивый,neutrals
86,27503,Какой лидер актуален сегодня для вас?,настойчыввй,настойчивый,neutrals
87,27503,Какой лидер актуален сегодня для вас?,осведомлённый,осведомлённый,neutrals
88,27503,Какой лидер актуален сегодня для вас?,осознанный,осознанный,neutrals
89,27503,Какой лидер актуален сегодня для вас?,осознанный,осознанный,neutrals
90,27503,Какой лидер актуален сегодня для вас?,осознанный,осознанный,neutrals
91,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
92,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
93,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
94,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
95,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
96,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
97,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
98,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
99,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
100,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
101,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
102,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
103,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
104,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
105,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
106,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
107,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
108,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
109,27503,Какой лидер актуален сегодня для вас?,понимающий,понимающий,neutrals
110,27503,Какой лидер актуален сегодня для вас?,понимающий и разделяющий,понимающий и разделяющий,neutrals
111,27503,Какой лидер актуален сегодня для вас?,последовательный,последовательный,neutrals
112,27503,Какой лидер актуален сегодня для вас?,экспертный,экспертный,neutrals
113,27503,Какой лидер актуален сегодня для вас?,экспертный,экспертный,neutrals
114,27503,Какой лидер актуален сегодня для вас?,пробивной,пробивной,neutrals
115,27503,Какой лидер актуален сегодня для вас?,пробивной,пробивной,neutrals
116,27503,Какой лидер актуален сегодня для вас?,пробивной,пробивной,neutrals
117,27503,Какой лидер актуален сегодня для вас?,пробивной,пробивной,neutrals
118,27503,Какой лидер актуален сегодня для вас?,ресурсный,ресурсный,neutrals
119,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
120,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
121,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
122,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
123,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
124,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
125,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
126,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
127,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
128,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
129,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
130,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
131,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
132,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
133,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
134,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
135,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
136,27503,Какой лидер актуален сегодня для вас?,решительный,решительный,neutrals
137,27503,Какой лидер актуален сегодня для вас?,самоуверенный,самоуверенный,neutrals
138,27503,Какой лидер актуален сегодня для вас?,свой парень,свой парень,neutrals
139,27503,Какой лидер актуален сегодня для вас?,слушающий,слушающий,neutrals
140,27503,Какой лидер актуален сегодня для вас?,слушающий,слушающий,neutrals
141,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
142,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
143,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
144,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
145,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
146,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
147,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
148,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
149,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
150,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
151,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
152,27503,Какой лидер актуален сегодня для вас?,слышащий,слышащий,neutrals
153,27503,Какой лидер актуален сегодня для вас?,трезвый,трезвый,neutrals
154,27503,Какой лидер актуален сегодня для вас?,трезвый,трезвый,neutrals
155,27503,Какой лидер актуален сегодня для вас?,трендовость,трендовость,neutrals
156,27503,Какой лидер актуален сегодня для вас?,увлечённый,увлечённый,neutrals
157,27503,Какой лидер актуален сегодня для вас?,удивительный,удивительный,neutrals
158,27503,Какой лидер актуален сегодня для вас?,уравновешенный,уравновешенный,neutrals
159,27503,Какой лидер актуален сегодня для вас?,уравновешенный,уравновешенный,neutrals
160,27503,Какой лидер актуален сегодня для вас?,уравновешенный,уравновешенный,neutrals
161,27503,Какой лидер актуален сегодня для вас?,уравновешенный,уравновешенный,neutrals
162,27503,Какой лидер актуален сегодня для вас?,уравновешенный,уравновешенный,neutrals
163,27503,Какой лидер актуален сегодня для вас?,уравновешенный,уравновешенный,neutrals
164,27503,Какой лидер актуален сегодня для вас?,уравновешенный,уравновешенный,neutrals
165,27503,Какой лидер актуален сегодня для вас?,целлостный,целостный,neutrals
166,27503,Какой лидер актуален сегодня для вас?,целостный,целостный,neutrals
167,27503,Какой лидер актуален сегодня для вас?,чувствующий,чувствующий,neutrals
168,27503,Какой лидер актуален сегодня для вас?,эталонный,эталонный,neutrals
0,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,work/family,work family,neutrals
1,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,отношение семьи и работы,отношения,neutrals
2,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,базированность,базированность,neutrals
3,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,верность,верность,positives
4,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,взаимопомощь,взаимопомощь,positives
5,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,видимый результат,видимый результат,neutrals
6,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,возможность,перспектива,positives
7,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,всё круто!,всё круто,positives
8,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,гарантии,гарантии,neutrals
9,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,гибкость,гибкость,positives
10,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,гибкость,гибкость,positives
11,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,гибкость,гибкость,positives
12,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,график,график,neutrals
13,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,гуманитарии,гуманитарии,neutrals
14,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,гуманитарность,гуманитарии,neutrals
15,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,да да,развитие,positives
16,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,движение,движение,neutrals
17,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,продвижение,движение,positives
18,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,развитие,развитие,positives
19,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,деньги,деньги,neutrals
20,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,деньги,деньги,neutrals
21,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,деньги,деньги,neutrals
22,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,доступность,открытость,positives
23,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,доступность,открытость,positives
24,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,доступность,открытость,positives
25,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,жопа,человечность,neutrals
26,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,забота о сотрудниках,ценность сотрудника,positives
27,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,зарплата,зарплата,neutrals
28,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,зп,зарплата,neutrals
29,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,иклюзивность,иклюзивность,neutrals
30,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,инклюзивность,инклюзивность,neutrals
31,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,инициатива,инициативность,neutrals
32,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,инициативность,инициативность,positives
33,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,качество,качество,positives
34,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,коммунизм,коммунизм,neutrals
35,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,комфортность,комфортность,neutrals
36,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,красота,красота,positives
37,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,креативность,креативность,positives
38,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,нестандартное мышление,нестандартное мышление,neutrals
39,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,оригинальность,оригинальность,positives
40,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,кушац,кушак,neutrals
41,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,ленин,ленин,neutrals
42,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,ленин,ленин,neutrals
43,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,личность,человечность,neutrals
44,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,надежность,верность,positives
45,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,научная этика,научная этика,positives
46,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,открытость,открытость,positives
47,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,открытость,открытость,positives
48,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,открытость,открытость,positives
49,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,открытость,открытость,positives
50,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,открытость,открытость,positives
51,28158,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,открытость,открытость,positives
