Unnamed: 0,id,question,answer,sentiment,corrected,text
1,1176,Что для вас главное в Корпоративной культуре,команда,neutrals,команда,passage:команда
2,1176,Что для вас главное в Корпоративной культуре,соответствие целям,neutrals,соответствие целям,passage:соответствие целям
3,1176,Что для вас главное в Корпоративной культуре,взаимоотношения между людьми,neutrals,взаимоотношения между людьми,passage:взаимоотношения между людьми
4,1176,Что для вас главное в Корпоративной культуре,ее наличие ),neutrals,ее наличие ),passage:ее наличие )
5,1176,Что для вас главное в Корпоративной культуре,поведение,neutrals,поведение,passage:поведение
6,1176,Что для вас главное в Корпоративной культуре,отношение к сотрудникам,neutrals,отношение к сотрудникам,passage:отношение к сотрудникам
7,1176,Что для вас главное в Корпоративной культуре,находила отклик внутри себя,neutrals,находила отклик внутри себя,passage:находила отклик внутри себя
8,1176,Что для вас главное в Корпоративной культуре,ориентация на результат,neutrals,ориентация на результат,passage:ориентация на результат
9,1176,Что для вас главное в Корпоративной культуре,распределение  ответственности и полномочий,neutrals,распределение  ответственности и полномочий,passage:распределение  ответственности и полномочий
10,1176,Что для вас главное в Корпоративной культуре,общие цели,neutrals,общие цели,passage:общие цели
11,1176,Что для вас главное в Корпоративной культуре,ее наличие в принципе,neutrals,ее наличие в принципе,passage:ее наличие в принципе
12,1176,Что для вас главное в Корпоративной культуре,чувство общности,neutrals,чувство общности,passage:чувство общности
13,1176,Что для вас главное в Корпоративной культуре,люди,neutrals,люди,passage:люди
14,1176,Что для вас главное в Корпоративной культуре,баланс,neutrals,баланс,passage:баланс
15,1176,Что для вас главное в Корпоративной культуре,-,neutrals,-,passage:-
16,1176,Что для вас главное в Корпоративной культуре,целенаправленность,neutrals,целенаправленность,passage:целенаправленность
17,1176,Что для вас главное в Корпоративной культуре,чувство плеча,neutrals,чувство плеча,passage:чувство плеча
18,1176,Что для вас главное в Корпоративной культуре,ценности,neutrals,ценности,passage:ценности
19,1176,Что для вас главное в Корпоративной культуре,единые правила взаимодействия и ценности,neutrals,единые правила взаимодействия и ценности,passage:единые правила взаимодействия и ценности
20,1176,Что для вас главное в Корпоративной культуре,последовательность,neutrals,последовательность,passage:последовательность
21,1176,Что для вас главное в Корпоративной культуре,культура взаимодействия,neutrals,культура взаимодействия,passage:культура взаимодействия
22,1176,Что для вас главное в Корпоративной культуре,ценность сотрудников,neutrals,ценность сотрудников,passage:ценность сотрудников
23,1176,Что для вас главное в Корпоративной культуре,"команда, единые цели и уважение",neutrals,"команда, единые цели и уважение","passage:команда, единые цели и уважение"
24,1176,Что для вас главное в Корпоративной культуре,отношение к людям,neutrals,отношение к людям,passage:отношение к людям
0,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,справедливость,neutrals,справедливость,passage:справедливость
1,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,справедливость,neutrals,справедливость,passage:справедливость
2,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
3,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
4,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
5,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,"""длинный рубль "" по итогам",neutrals,"""длинный рубль "" по итогам","passage:""длинный рубль "" по итогам"
6,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,kpi,neutrals,kpi,passage:kpi
7,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная рплата,neutrals,сдельная рплата,passage:сдельная рплата
8,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельно-премиальная оплата т,neutrals,сдельно-премиальная оплата т,passage:сдельно-премиальная оплата т
9,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,пср,neutrals,пср,passage:пср
10,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
11,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,адекватная оплата,neutrals,адекватная оплата,passage:адекватная оплата
12,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сержантский надзор,neutrals,сержантский надзор,passage:сержантский надзор
13,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,зарплата,neutrals,зарплата,passage:зарплата
14,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
15,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,указание табельного номера,neutrals,указание табельного номера,passage:указание табельного номера
16,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,"честная, прозрачная и ямная си",neutrals,"честная, прозрачная и ямная си","passage:честная, прозрачная и ямная си"
17,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,ясная система оплаты труда,neutrals,ясная система оплаты труда,passage:ясная система оплаты труда
18,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,четкие задачи,neutrals,четкие задачи,passage:четкие задачи
19,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,премирование и награждение,neutrals,премирование и награждение,passage:премирование и награждение
20,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,прозрачность планирования,neutrals,прозрачность планирования,passage:прозрачность планирования
21,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,зарплата,neutrals,зарплата,passage:зарплата
22,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,уважение,neutrals,уважение,passage:уважение
23,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,самореализация,neutrals,самореализация,passage:самореализация
24,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,гордость,neutrals,гордость,passage:гордость
25,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,зарплата,neutrals,зарплата,passage:зарплата
26,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,создание условий труда,neutrals,создание условий труда,passage:создание условий труда
27,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,мотивация за эффективный пср,neutrals,мотивация за эффективный пср,passage:мотивация за эффективный пср
28,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,результат,neutrals,результат,passage:результат
29,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
30,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
31,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,относится по-человечески,neutrals,относится по-человечески,passage:относится по-человечески
32,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельщина,neutrals,сдельщина,passage:сдельщина
33,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
34,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,обоснованные нормы,neutrals,обоснованные нормы,passage:обоснованные нормы
35,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,бригадный подряд,neutrals,бригадный подряд,passage:бригадный подряд
36,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,кнут и пряник,neutrals,кнут и пряник,passage:кнут и пряник
37,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,стабильная и достойная з/п,neutrals,стабильная и достойная з/п,passage:стабильная и достойная з/п
38,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,"платить только столько, скольк",neutrals,"платить только столько, скольк","passage:платить только столько, скольк"
39,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,достойная зарплата,neutrals,достойная зарплата,passage:достойная зарплата
40,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,зп и условия работы,neutrals,зп и условия работы,passage:зп и условия работы
41,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,соц соревнование,neutrals,соц соревнование,passage:соц соревнование
42,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,премия,neutrals,премия,passage:премия
43,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сделка,neutrals,сделка,passage:сделка
44,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,финансовая мотивация,neutrals,финансовая мотивация,passage:финансовая мотивация
45,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
46,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,стабильность,neutrals,стабильность,passage:стабильность
47,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,💰,neutrals,💰,passage:💰
48,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,премии,neutrals,премии,passage:премии
49,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,деньги,neutrals,деньги,passage:деньги
50,11195,Какие лучшие практики мотивации рабочих и ИТР на повышение производительности,сдельная оплата,neutrals,сдельная оплата,passage:сдельная оплата
0,11152,Ваши ожидания от сессии,отлично,neutrals,отлично,passage:отлично
1,11152,Ваши ожидания от сессии,оптимизация деятельности,neutrals,оптимизация деятельности,passage:оптимизация деятельности
2,11152,Ваши ожидания от сессии,опыт,neutrals,опыт,passage:опыт
3,11152,Ваши ожидания от сессии,надежда,neutrals,надежда,passage:надежда
4,11152,Ваши ожидания от сессии,решения,neutrals,решения,passage:решения
5,11152,Ваши ожидания от сессии,test,neutrals,test,passage:test
6,11152,Ваши ожидания от сессии,просветление,neutrals,просветление,passage:просветление
7,11152,Ваши ожидания от сессии,понимание,neutrals,понимание,passage:понимание
8,11152,Ваши ожидания от сессии,ответы на вопросы,neutrals,ответы на вопросы,passage:ответы на вопросы
9,11152,Ваши ожидания от сессии,пути решения проблем,neutrals,пути решения проблем,passage:пути решения проблем
10,11152,Ваши ожидания от сессии,выслушать все стороны,neutrals,выслушать все стороны,passage:выслушать все стороны
11,11152,Ваши ожидания от сессии,решения,neutrals,решения,passage:решения
12,11152,Ваши ожидания от сессии,решений,neutrals,решений,passage:решений
13,11152,Ваши ожидания от сессии,откровенный диалог,neutrals,откровенный диалог,passage:откровенный диалог
14,11152,Ваши ожидания от сессии,новенькое,neutrals,новенькое,passage:новенькое
15,11152,Ваши ожидания от сессии,решение актуальных вопросов,neutrals,решение актуальных вопросов,passage:решение актуальных вопросов
16,11152,Ваши ожидания от сессии,прогресс,neutrals,прогресс,passage:прогресс
17,11152,Ваши ожидания от сессии,новые знания,neutrals,новые знания,passage:новые знания
18,11152,Ваши ожидания от сессии,сколько месяцев тг,neutrals,сколько месяцев тг,passage:сколько месяцев тг
19,11152,Ваши ожидания от сессии,развитие,neutrals,развитие,passage:развитие
20,11152,Ваши ожидания от сессии,новые подходы,neutrals,новые подходы,passage:новые подходы
21,11152,Ваши ожидания от сессии,общение,neutrals,общение,passage:общение
22,11152,Ваши ожидания от сессии,взаимодействие,neutrals,взаимодействие,passage:взаимодействие
23,11152,Ваши ожидания от сессии,образ будущего сооружения,neutrals,образ будущего сооружения,passage:образ будущего сооружения
24,11152,Ваши ожидания от сессии,спокойствие,neutrals,спокойствие,passage:спокойствие
25,11152,Ваши ожидания от сессии,прорыв,neutrals,прорыв,passage:прорыв
26,11152,Ваши ожидания от сессии,ясность,neutrals,ясность,passage:ясность
27,11152,Ваши ожидания от сессии,развитие,neutrals,развитие,passage:развитие
28,11152,Ваши ожидания от сессии,решения,neutrals,решения,passage:решения
29,11152,Ваши ожидания от сессии,решения,neutrals,решения,passage:решения
30,11152,Ваши ожидания от сессии,drive,neutrals,drive,passage:drive
31,11152,Ваши ожидания от сессии,развитие,neutrals,развитие,passage:развитие
32,11152,Ваши ожидания от сессии,ответы на вопросы,neutrals,ответы на вопросы,passage:ответы на вопросы
33,11152,Ваши ожидания от сессии,честные выводы,neutrals,честные выводы,passage:честные выводы
34,11152,Ваши ожидания от сессии,решения,neutrals,решения,passage:решения
35,11152,Ваши ожидания от сессии,развитие навыков,neutrals,развитие навыков,passage:развитие навыков
36,11152,Ваши ожидания от сессии,новые ответы,neutrals,новые ответы,passage:новые ответы
37,11152,Ваши ожидания от сессии,опыт,neutrals,опыт,passage:опыт
38,11152,Ваши ожидания от сессии,решения,neutrals,решения,passage:решения
39,11152,Ваши ожидания от сессии,согласованные решения,neutrals,согласованные решения,passage:согласованные решения
40,11152,Ваши ожидания от сессии,развитие,neutrals,развитие,passage:развитие
41,11152,Ваши ожидания от сессии,образцовый блок,neutrals,образцовый блок,passage:образцовый блок
42,11152,Ваши ожидания от сессии,опыт,neutrals,опыт,passage:опыт
43,11152,Ваши ожидания от сессии,прорыв!,neutrals,прорыв!,passage:прорыв!
44,11152,Ваши ожидания от сессии,сплоченность,neutrals,сплоченность,passage:сплоченность
45,11152,Ваши ожидания от сессии,ответы на вопросы,neutrals,ответы на вопросы,passage:ответы на вопросы
46,11152,Ваши ожидания от сессии,проект протокола с решениями,neutrals,проект протокола с решениями,passage:проект протокола с решениями
47,11152,Ваши ожидания от сессии,договорились,neutrals,договорились,passage:договорились
48,11152,Ваши ожидания от сессии,развитие,neutrals,развитие,passage:развитие
49,11152,Ваши ожидания от сессии,победа,neutrals,победа,passage:победа
50,11152,Ваши ожидания от сессии,сплочение,neutrals,сплочение,passage:сплочение
51,11152,Ваши ожидания от сессии,решения,neutrals,решения,passage:решения
52,11152,Ваши ожидания от сессии,ответы на вопросы,neutrals,ответы на вопросы,passage:ответы на вопросы
53,11152,Ваши ожидания от сессии,прослеживаемость,neutrals,прослеживаемость,passage:прослеживаемость
54,11152,Ваши ожидания от сессии,реальные решения,neutrals,реальные решения,passage:реальные решения
55,11152,Ваши ожидания от сессии,успех,neutrals,успех,passage:успех
56,11152,Ваши ожидания от сессии,развитие,neutrals,развитие,passage:развитие
57,11152,Ваши ожидания от сессии,🥰,neutrals,🥰,passage:🥰
58,11152,Ваши ожидания от сессии,синергия,neutrals,синергия,passage:синергия
59,11152,Ваши ожидания от сессии,знания,neutrals,знания,passage:знания
60,11152,Ваши ожидания от сессии,новые решения,neutrals,новые решения,passage:новые решения
61,11152,Ваши ожидания от сессии,решения,neutrals,решения,passage:решения
62,11152,Ваши ожидания от сессии,надежда,neutrals,надежда,passage:надежда
63,11152,Ваши ожидания от сессии,получить ответы на вопросы,neutrals,получить ответы на вопросы,passage:получить ответы на вопросы
64,11152,Ваши ожидания от сессии,решения,neutrals,решения,passage:решения
0,1582,Что ты пожелаешь нашим новым сотрудникам?,любвовь,neutrals,любвовь,passage:любвовь
1,1582,Что ты пожелаешь нашим новым сотрудникам?,любви,neutrals,любви,passage:любви
2,1582,Что ты пожелаешь нашим новым сотрудникам?,успехов,neutrals,успехов,passage:успехов
3,1582,Что ты пожелаешь нашим новым сотрудникам?,развития,neutrals,развития,passage:развития
4,1582,Что ты пожелаешь нашим новым сотрудникам?,здоровья,neutrals,здоровья,passage:здоровья
5,1582,Что ты пожелаешь нашим новым сотрудникам?,удачи и здоровья,neutrals,удачи и здоровья,passage:удачи и здоровья
6,1582,Что ты пожелаешь нашим новым сотрудникам?,моря,neutrals,моря,passage:моря
7,1582,Что ты пожелаешь нашим новым сотрудникам?,удачки,neutrals,удачки,passage:удачки
8,1582,Что ты пожелаешь нашим новым сотрудникам?,хорошей кластеризации,neutrals,хорошей кластеризации,passage:хорошей кластеризации
9,1582,Что ты пожелаешь нашим новым сотрудникам?,сил,neutrals,сил,passage:сил
10,1582,Что ты пожелаешь нашим новым сотрудникам?,классных проектов,neutrals,классных проектов,passage:классных проектов
11,1582,Что ты пожелаешь нашим новым сотрудникам?,красаты,neutrals,красаты,passage:красаты
12,1582,Что ты пожелаешь нашим новым сотрудникам?,быть лучшими,neutrals,быть лучшими,passage:быть лучшими
13,1582,Что ты пожелаешь нашим новым сотрудникам?,еды,neutrals,еды,passage:еды
14,1582,Что ты пожелаешь нашим новым сотрудникам?,мотивации,neutrals,мотивации,passage:мотивации
15,1582,Что ты пожелаешь нашим новым сотрудникам?,сил душевных,neutrals,сил душевных,passage:сил душевных
16,1582,Что ты пожелаешь нашим новым сотрудникам?,успехов в новых проектах,neutrals,успехов в новых проектах,passage:успехов в новых проектах
17,1582,Что ты пожелаешь нашим новым сотрудникам?,гор,neutrals,гор,passage:гор
18,1582,Что ты пожелаешь нашим новым сотрудникам?,терпения и развития,neutrals,терпения и развития,passage:терпения и развития
19,1582,Что ты пожелаешь нашим новым сотрудникам?,здоровья,neutrals,здоровья,passage:здоровья
20,1582,Что ты пожелаешь нашим новым сотрудникам?,скорейшего повышения зарплаты,neutrals,скорейшего повышения зарплаты,passage:скорейшего повышения зарплаты
21,1582,Что ты пожелаешь нашим новым сотрудникам?,денеееег,neutrals,денеееег,passage:денеееег
22,1582,Что ты пожелаешь нашим новым сотрудникам?,роста,neutrals,роста,passage:роста
23,1582,Что ты пожелаешь нашим новым сотрудникам?,волшебства,neutrals,волшебства,passage:волшебства
0,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
1,13335,Слово дня,руководство с нами!,neutrals,руководство с нами!,passage:руководство с нами!
2,13335,Слово дня,победа,neutrals,победа,passage:победа
3,13335,Слово дня,дай бог,neutrals,дай бог,passage:дай бог
4,13335,Слово дня,вовлечённость,neutrals,вовлечённость,passage:вовлечённость
5,13335,Слово дня,думай,neutrals,думай,passage:думай
6,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
7,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
8,13335,Слово дня,команда,neutrals,команда,passage:команда
9,13335,Слово дня,#всёрешимвместе,neutrals,#всёрешимвместе,passage:#всёрешимвместе
10,13335,Слово дня,"дебюр, культура, система, люди",neutrals,"дебюр, культура, система, люди","passage:дебюр, культура, система, люди"
11,13335,Слово дня,единомышленники,neutrals,единомышленники,passage:единомышленники
12,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
13,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
14,13335,Слово дня,ответственность,neutrals,ответственность,passage:ответственность
15,13335,Слово дня,лимит,neutrals,лимит,passage:лимит
16,13335,Слово дня,пиджак,neutrals,пиджак,passage:пиджак
17,13335,Слово дня,инициатива сокращение сроки,neutrals,инициатива сокращение сроки,passage:инициатива сокращение сроки
18,13335,Слово дня,изменение,neutrals,изменение,passage:изменение
19,13335,Слово дня,раскачались,neutrals,раскачались,passage:раскачались
20,13335,Слово дня,наконец-то,neutrals,наконец-то,passage:наконец-то
21,13335,Слово дня,для людей,neutrals,для людей,passage:для людей
22,13335,Слово дня,мы сможем,neutrals,мы сможем,passage:мы сможем
23,13335,Слово дня,дебюрократизации - быть,neutrals,дебюрократизации - быть,passage:дебюрократизации - быть
24,13335,Слово дня,lean,neutrals,lean,passage:lean
25,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
26,13335,Слово дня,победа,neutrals,победа,passage:победа
27,13335,Слово дня,культура,neutrals,культура,passage:культура
28,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
29,13335,Слово дня,много слов,neutrals,много слов,passage:много слов
30,13335,Слово дня,понимание необходимости переме,neutrals,понимание необходимости переме,passage:понимание необходимости переме
31,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
32,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
33,13335,Слово дня,инициатива,neutrals,инициатива,passage:инициатива
34,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
35,13335,Слово дня,бюрократизация,neutrals,бюрократизация,passage:бюрократизация
36,13335,Слово дня,закупки,neutrals,закупки,passage:закупки
37,13335,Слово дня,процесс,neutrals,процесс,passage:процесс
38,13335,Слово дня,сроки,neutrals,сроки,passage:сроки
39,13335,Слово дня,изменение культуры,neutrals,изменение культуры,passage:изменение культуры
40,13335,Слово дня,стратегия,neutrals,стратегия,passage:стратегия
41,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
42,13335,Слово дня,культура,neutrals,культура,passage:культура
43,13335,Слово дня,убеждение,neutrals,убеждение,passage:убеждение
44,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
45,13335,Слово дня,перемены не избежны,neutrals,перемены не избежны,passage:перемены не избежны
46,13335,Слово дня,бюрократия,neutrals,бюрократия,passage:бюрократия
47,13335,Слово дня,процесс,neutrals,процесс,passage:процесс
48,13335,Слово дня,153 дня 🤪,neutrals,153 дня 🤪,passage:153 дня 🤪
49,13335,Слово дня,меняемся сами,neutrals,меняемся сами,passage:меняемся сами
50,13335,Слово дня,делаем вместе,neutrals,делаем вместе,passage:делаем вместе
51,13335,Слово дня,берём ответственность,neutrals,берём ответственность,passage:берём ответственность
52,13335,Слово дня,делегируем полномочия,neutrals,делегируем полномочия,passage:делегируем полномочия
53,13335,Слово дня,изменение к лучшему,neutrals,изменение к лучшему,passage:изменение к лучшему
54,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
55,13335,Слово дня,обмен знаниями,neutrals,обмен знаниями,passage:обмен знаниями
56,13335,Слово дня,дебир,neutrals,дебир,passage:дебир
57,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
58,13335,Слово дня,команда,neutrals,команда,passage:команда
59,13335,Слово дня,инициатива,neutrals,инициатива,passage:инициатива
60,13335,Слово дня,долго,neutrals,долго,passage:долго
61,13335,Слово дня,устали,neutrals,устали,passage:устали
62,13335,Слово дня,злость,neutrals,злость,passage:злость
63,13335,Слово дня,надоел бюр,neutrals,надоел бюр,passage:надоел бюр
64,13335,Слово дня,борьба,neutrals,борьба,passage:борьба
65,13335,Слово дня,впереди битва,neutrals,впереди битва,passage:впереди битва
66,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
67,13335,Слово дня,команда,neutrals,команда,passage:команда
68,13335,Слово дня,подномочия,neutrals,подномочия,passage:подномочия
69,13335,Слово дня,ответственность,neutrals,ответственность,passage:ответственность
70,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
71,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
72,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
73,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
74,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
75,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
76,13335,Слово дня,откровенность,neutrals,откровенность,passage:откровенность
77,13335,Слово дня,debur,neutrals,debur,passage:debur
78,13335,Слово дня,полезно,neutrals,полезно,passage:полезно
79,13335,Слово дня,интересно,neutrals,интересно,passage:интересно
80,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
81,13335,Слово дня,согласование,neutrals,согласование,passage:согласование
82,13335,Слово дня,результат,neutrals,результат,passage:результат
83,13335,Слово дня,изменить,neutrals,изменить,passage:изменить
84,13335,Слово дня,снятие барьеров,neutrals,снятие барьеров,passage:снятие барьеров
85,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
86,13335,Слово дня,согласование,neutrals,согласование,passage:согласование
87,13335,Слово дня,лимит,neutrals,лимит,passage:лимит
88,13335,Слово дня,возможность,neutrals,возможность,passage:возможность
89,13335,Слово дня,продуктовое управление,neutrals,продуктовое управление,passage:продуктовое управление
90,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
91,13335,Слово дня,ответственность,neutrals,ответственность,passage:ответственность
92,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
93,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
94,13335,Слово дня,успех,neutrals,успех,passage:успех
95,13335,Слово дня,бюрократия,neutrals,бюрократия,passage:бюрократия
96,13335,Слово дня,опир,neutrals,опир,passage:опир
97,13335,Слово дня,общение,neutrals,общение,passage:общение
98,13335,Слово дня,дебюрократизация,neutrals,дебюрократизация,passage:дебюрократизация
99,13335,Слово дня,цак,neutrals,цак,passage:цак
100,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
101,13335,Слово дня,дебюр,neutrals,дебюр,passage:дебюр
102,13335,Слово дня,изменения,neutrals,изменения,passage:изменения
103,13335,Слово дня,дебю,neutrals,дебю,passage:дебю
0,13760,С каким настроением вы завершаете конференцию?,позитивным,neutrals,позитивным,passage:позитивным
1,13760,С каким настроением вы завершаете конференцию?,отличным),neutrals,отличным),passage:отличным)
2,13760,С каким настроением вы завершаете конференцию?,настрой на созидание,neutrals,настрой на созидание,passage:настрой на созидание
3,13760,С каким настроением вы завершаете конференцию?,ушел пораньше.,neutrals,ушел пораньше.,passage:ушел пораньше.
4,13760,С каким настроением вы завершаете конференцию?,приподнятым,neutrals,приподнятым,passage:приподнятым
5,13760,С каким настроением вы завершаете конференцию?,с прекрасным,neutrals,с прекрасным,passage:с прекрасным
6,13760,С каким настроением вы завершаете конференцию?,"было плохо видно и слошно, ожи",neutrals,"было плохо видно и слошно, ожи","passage:было плохо видно и слошно, ожи"
7,13760,С каким настроением вы завершаете конференцию?,все зависит от меня,neutrals,все зависит от меня,passage:все зависит от меня
8,13760,С каким настроением вы завершаете конференцию?,позитивное,neutrals,позитивное,passage:позитивное
9,13760,С каким настроением вы завершаете конференцию?,грустью,neutrals,грустью,passage:грустью
10,13760,С каким настроением вы завершаете конференцию?,сила и уверенность,neutrals,сила и уверенность,passage:сила и уверенность
11,13760,С каким настроением вы завершаете конференцию?,с отличным,neutrals,с отличным,passage:с отличным
12,13760,С каким настроением вы завершаете конференцию?,с прекрасным,neutrals,с прекрасным,passage:с прекрасным
13,13760,С каким настроением вы завершаете конференцию?,прекрасно,neutrals,прекрасно,passage:прекрасно
14,13760,С каким настроением вы завершаете конференцию?,превосходном,neutrals,превосходном,passage:превосходном
